,STNID,Lat,Long,Elevation,State,Sta.Name,GSNFlag,HCNFlag,WMOID,Method,ANNprcp_100thIN,ANNprcp_IN,FLAG1,AvgAnnNDS
1494,USC00114710,41.2428,-89.8997,237.7,IL,KEWANEE 1 E,,,NA,TRADITIONAL,3760,37.6,R,68.9
1495,USC00114739,39.5894,-89.4556,176.8,IL,KINCAID 3W,,,NA,TRADITIONAL,3928,39.28,R,69.6
1496,USC00114756,38.7706,-88.8556,181.7,IL,KINMUNDY,,,NA,TRADITIONAL,4339,43.39,R,73.9
1497,USC00114780,40.9033,-90.2892,228.6,IL,KNOXVILLE,,,NA,TRADITIONAL,4062,40.62,R,71.2
1498,USC00114805,41.0411,-89.4061,140.2,IL,LACON 1N,,,NA,TRADITIONAL,3783,37.83,S,71.4
1499,USC00114823,40.5839,-90.9686,210.3,IL,LA HARPE,,HCN,NA,TRADITIONAL,3982,39.82,S,72.1
1500,USC00114837,42.4308,-88.0594,256,IL,LAKE VILLA 2NE,,,NA,TRADITIONAL,3677,36.77,R,67.9
1501,USC00114879,42.0919,-89.8422,253,IL,LANARK,,,NA,TRADITIONAL,3697,36.97,R,64.8
1502,USC00114957,38.7267,-87.69,134.7,IL,LAWRENCEVILLE,,,NA,TRADITIONAL,4551,45.51,S,71.7
1503,USC00115079,40.1514,-89.3381,177.7,IL,LINCOLN,,HCN,NA,TRADITIONAL,3960,39.6,R,71.2
1504,USC00115110,41.7092,-87.8761,217.9,IL,LITTLE RED SCHOOL HSE,,,NA,TRADITIONAL,3962,39.62,R,74.9
1505,USC00115272,40.5514,-89.3339,216.4,IL,MACKINAW 1N,,,NA,TRADITIONAL,3848,38.48,R,74.1
1506,USC00115280,40.4792,-90.6692,185.9,IL,MACOMB,,,NA,TRADITIONAL,3817,38.17,R,65.1
1507,USC00115326,42.2636,-88.6078,248.4,IL,MARENGO,,HCN,NA,TRADITIONAL,3551,35.51,R,67
1508,USC00115342,37.7747,-88.8981,145.4,IL,MARION 4 NNE,,,NA,TRADITIONAL,4854,48.54,R,77.1
1509,USC00115372,41.3286,-88.7533,149.4,IL,MARSEILLES LOCK,,,NA,TRADITIONAL,3837,38.37,S,72.7
1510,USC00115413,40.2272,-89.6947,182.9,IL,MASON CITY 2N,,,NA,TRADITIONAL,3698,36.98,R,67.8
1511,USC00115430,39.4725,-88.3544,219.5,IL,MATTOON,,,NA,TRADITIONAL,4010,40.1,S,71.6
1512,USC00115493,42.3103,-88.2525,226.2,IL,MCHENRY-WG STRATTON LD,,,NA,TRADITIONAL,3489,34.89,R,67.3
1513,USC00115515,38.0844,-88.5425,135.9,IL,MCLEANSBORO,,HCN,NA,TRADITIONAL,4588,45.88,R,76.6
1514,USC00115539,39.1564,-90.1392,185,IL,MEDORA 1 S,,,NA,TRADITIONAL,3933,39.33,R,70.4
1515,USC00115712,40.9125,-89.0342,228.6,IL,MINONK,,HCN,NA,TRADITIONAL,3767,37.67,R,73.4
1516,USC00115758,41.1819,-87.5731,192,IL,MOMENCE 5ENE,,,NA,TRADITIONAL,3688,36.88,R,68.9
1517,USC00115768,40.9442,-90.6381,219.5,IL,MONMOUTH,,HCN,NA,TRADITIONAL,3938,39.38,S,72.3
1518,USC00115772,40.9361,-90.7197,220.7,IL,MONMOUTH 4NW,,,NA,TRADITIONAL,3852,38.52,R,66.3
1519,USC00115792,40.0817,-88.555,204.2,IL,MONTICELLO 3N,,,NA,TRADITIONAL,3901,39.01,R,71.3
1520,USC00115825,41.3708,-88.4336,159.7,IL,MORRIS 1 NW,,,NA,TRADITIONAL,3791,37.91,R,67.9
1521,USC00115833,41.8039,-89.9744,183.8,IL,MORRISON,,HCN,NA,TRADITIONAL,3776,37.76,R,68.8
1522,USC00115841,39.4158,-89.4614,192,IL,MORRISONVILLE,,,NA,TRADITIONAL,3738,37.38,S,67.2
1523,USC00115876,40.6006,-89.4653,219.5,IL,MORTON,,,NA,TRADITIONAL,3862,38.62,R,74.9
1524,USC00115888,38.4106,-87.7578,131.1,IL,MT CARMEL,,,NA,TRADITIONAL,4594,45.94,R,76
1525,USC00115901,42.0981,-89.9842,195.1,IL,MT CARROLL,,HCN,NA,TRADITIONAL,3964,39.64,S,72.3
1526,USC00115927,40.0075,-89.2831,193.5,IL,MT PULASKI,,,NA,TRADITIONAL,3782,37.82,R,68
1527,USC00115935,39.9842,-90.7525,216.1,IL,MT STERLING,,,NA,TRADITIONAL,3911,39.11,R,65.3
1528,USC00115943,38.3483,-88.8533,149.4,IL,MT VERNON 3 NE,,HCN,NA,TRADITIONAL,4340,43.4,S,72.9
1529,USC00115950,39.5878,-89.0158,190.5,IL,MOWEAQUA 2S,,,NA,TRADITIONAL,3903,39.03,R,68.2
1530,USC00115961,42.2553,-88.0769,256,IL,MUNDELEIN 4WSW,,,NA,TRADITIONAL,3655,36.55,R,70.2
1531,USC00115983,37.7608,-89.3656,167.6,IL,MURPHYSBORO 2 SW,,,NA,TRADITIONAL,4508,45.08,R,71.5
1532,USC00116011,38.3431,-89.3586,156.4,IL,NASHVILLE 1 E,,,NA,TRADITIONAL,4012,40.12,S,68.8
1533,USC00116072,38.3219,-89.8756,129.8,IL,NEW ATHENS,,,NA,TRADITIONAL,4387,43.87,R,72.9
1534,USC00116080,41.1922,-91.0578,167,IL,NEW BOSTON DAM 17,,,NA,TRADITIONAL,3502,35.02,S,66
1535,USC00116134,39.7914,-88.0364,196.6,IL,NEWMAN 3W,,,NA,TRADITIONAL,3955,39.55,R,71.4
1536,USC00116157,38.9917,-88.1828,167.6,IL,NEWTON,,,NA,TRADITIONAL,4412,44.12,R,74.1
1537,USC00116159,38.9136,-88.1183,155.4,IL,NEWTON 6 SSE,,,NA,TRADITIONAL,4256,42.56,R,72.3
1538,USC00116200,40.5492,-88.9497,243.8,IL,NORMAL 4NE,,,NA,TRADITIONAL,3934,39.34,S,74.2
1539,USC00116383,37.1742,-89.3506,103.6,IL,OLIVE BRANCH,,,NA,TRADITIONAL,4860,48.6,R,73.7
1540,USC00116446,38.7003,-88.0817,146.3,IL,OLNEY 2S,,HCN,NA,TRADITIONAL,4742,47.42,S,74.6
1541,USC00116526,41.3283,-88.9106,160,IL,OTTAWA 5SW,,HCN,NA,TRADITIONAL,3572,35.72,S,67.6
1542,USC00116558,39.0028,-87.6225,140.2,IL,PALESTINE,,HCN,NA,TRADITIONAL,4425,44.25,R,74
1543,USC00116579,39.3722,-89.0242,213.4,IL,PANA 3E,,HCN,NA,TRADITIONAL,4110,41.1,R,73
1544,USC00116610,39.6186,-87.6672,199,IL,PARIS STP,,HCN,NA,TRADITIONAL,4235,42.35,S,76
1545,USC00116616,41.4947,-87.6803,216.4,IL,PARK FOREST,,,NA,TRADITIONAL,4103,41.03,S,72.8
1546,USC00116642,38.7642,-89.0564,158.2,IL,PATOKA,,,NA,TRADITIONAL,4296,42.96,R,69.6
1547,USC00116661,41.7122,-88.9989,289.6,IL,PAW PAW 2 NW,,,NA,TRADITIONAL,3652,36.52,R,68.7
1548,USC00116663,40.4547,-88.1417,240.8,IL,PAXTON 2 WSW,,,NA,TRADITIONAL,3818,38.18,R,69.3
1549,USC00116670,39.8208,-91.2436,232.9,IL,PAYSON,,,NA,TRADITIONAL,3898,38.98,R,69.3
1550,USC00116725,41.3269,-87.7858,219.5,IL,PEOTONE,,,NA,TRADITIONAL,4146,41.46,S,72.6
1551,USC00116738,39.8058,-90.8236,198.1,IL,PERRY 6 NW,,HCN,NA,TRADITIONAL,3921,39.21,R,67.8
1552,USC00116753,41.3503,-89.1072,189,IL,PERU,,,NA,TRADITIONAL,3794,37.94,S,70.7
1553,USC00116760,39.9633,-89.8678,182.9,IL,PETERSBURG 3SSW,,,NA,TRADITIONAL,3707,37.07,R,65.5
1554,USC00116765,39.9872,-89.8636,184.4,IL,PETERSBURG 2SW,,,NA,TRADITIONAL,3774,37.74,R,68.5
1555,USC00116779,38.0981,-89.3819,131.1,IL,PINCKNEYVILLE 2 N,,,NA,TRADITIONAL,4580,45.8,R,73.3
